Call_Type,Call_Duration,IMEI,TAC,DESTINATION_CAT,MU_Device_type_Segment,MU_HANDSET_MOBILE_TECH,is_fraud
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
7,2.0,7996,5760,ON-NET,Tablet,3G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,7947,5757,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
0,10.403316,4089,5635,ON-NET,Basic & Feature Phone,2G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
1,20.806632,1939,5572,ON-NET,Tablet,3G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,7947,5757,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,7947,5757,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,7947,5757,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,7947,5757,ON-NET,Smartphone,4G,1
0,69.985944,6046,5698,ON-NET,Basic & Feature Phone,2G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,7947,5757,ON-NET,Smartphone,4G,1
6,2.0,12140,90,ON-NET,Smartphone,4G,1
6,2.0,7947,5757,ON-NET,Smartphone,4G,1
7,2.0,15,5474,OTA-SHORT,Other,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,7947,5757,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
0,74.714724,4089,5635,ON-NET,Basic & Feature Phone,2G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
7,2.0,13417,139,OTA-SHORT,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
7,2.0,6299,5708,OTA-SHORT,Other,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
7,2.0,779,5517,OTA-SHORT,Smartphone,3G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,7947,5757,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
7,2.0,15,5474,OTA-SHORT,Other,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,7947,5757,ON-NET,Smartphone,4G,1
1,34.992972,1943,5572,ON-NET,Tablet,3G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,7947,5757,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
0,32.155704,9888,19,OFF-NET,Smartphone,4G,1
7,2.0,1955,5573,OTA-SHORT,Basic & Feature Phone,2G,1
6,2.0,7947,5757,ON-NET,Smartphone,4G,1
100,3.783024,17091,5797,OTA-SHORT,Other,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
7,2.0,1650,5555,OTA-SHORT,Smartphone,4G,1
6,2.0,7947,5757,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
7,2.0,9921,20,OTA-SHORT,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
7,2.0,304,5494,OTA-SHORT,Basic & Feature Phone,2G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
7,2.0,3173,5606,OTA-SHORT,Smartphone,3G,1
6,2.0,7947,5757,ON-NET,Smartphone,4G,1
6,2.0,7947,5757,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
0,23.6439,14324,165,ON-NET,Basic & Feature Phone,2G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,7947,5757,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,12140,90,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
0,55.799604,1939,5572,ON-NET,Tablet,3G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
7,2.0,4787,5656,INTERNATIONAL,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,7947,5757,ON-NET,Smartphone,4G,1
0,10.403316,7636,5745,ON-NET,Smartphone,3G,1
6,2.0,7947,5757,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,7947,5757,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,7947,5757,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
1,11.349072,1936,5572,ON-NET,Tablet,3G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,7947,5757,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,7947,5757,ON-NET,Smartphone,4G,1
6,2.0,7947,5757,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
0,104.978916,6068,5699,ON-NET,Other,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
0,215.632368,1078,5533,ON-NET,Basic & Feature Phone,2G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
1,14.18634,1940,5572,ON-NET,Tablet,3G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
7,2.0,14,5473,OTA-SHORT,Other,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
0,36.884484,15736,213,OFF-NET,Smartphone,4G,1
7,2.0,1650,5555,OTA-SHORT,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
0,289.401336,1464,5544,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,7947,5757,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,9600,7,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,7947,5757,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,7947,5757,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,1650,5555,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
1,34.047216,1955,5573,OFF-NET,Basic & Feature Phone,2G,1
0,14.18634,1936,5572,ON-NET,Tablet,3G,1
100,12.294828,17091,5797,OTA-SHORT,Other,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
0,18.91512,1692,5558,ON-NET,Basic & Feature Phone,3G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
7,2.0,2595,5593,OTA-SHORT,Other,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
7,2.0,1650,5555,OTA-SHORT,Smartphone,4G,1
100,5.674536,17091,5797,OTA-SHORT,Other,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
0,71.877456,1943,5572,ON-NET,Tablet,3G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
0,174.019104,1795,5563,ON-NET,Smartphone,4G,1
7,2.0,15,5474,OTA-SHORT,Other,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
0,668.649492,1936,5572,ON-NET,Tablet,3G,1
7,2.0,7639,5746,OTA-SHORT,Smartphone,3G,1
0,63.365652,6598,5717,ON-NET,Smartphone,4G,1
0,30.264192,112,5484,ON-NET,Smartphone,4G,1
0,17.969364,4089,5635,ON-NET,Basic & Feature Phone,2G,1
0,11.349072,2553,5592,OFF-NET,Other,4G,1
1,7.566048,1464,5544,OFF-NET,Smartphone,4G,1
1,3.783024,1938,5572,ON-NET,Tablet,3G,1
0,10.403316,12273,96,OFF-NET,Smartphone,4G,1
0,253.462608,1937,5572,ON-NET,Tablet,3G,1
1,16.077852,6319,5710,ON-NET,Basic & Feature Phone,2G,1
100,4.72878,17091,5797,OTA-SHORT,Other,4G,1
7,2.0,2595,5593,OTA-SHORT,Other,4G,1
7,2.0,6725,5721,ON-NET,Modem,3G,1
7,2.0,13301,133,OTA-SHORT,Other,4G,1
0,29.318436,6068,5699,ON-NET,Other,4G,1
1,31.209948,1795,5563,ON-NET,Smartphone,4G,1
1,54.853848,1942,5572,ON-NET,Tablet,3G,1
7,2.0,13301,133,OTA-SHORT,Other,4G,1
7,2.0,15,5474,OTA-SHORT,Other,4G,1
0,21.752388,12273,96,OFF-NET,Smartphone,4G,1
7,2.0,8205,5763,OTA-SHORT,Smartphone,4G,1
0,646.897104,3600,5620,ON-NET,Basic & Feature Phone,2G,1
7,2.0,8273,5765,OTA-SHORT,Smartphone,4G,1
7,2.0,13301,133,OTA-SHORT,Other,4G,1
7,2.0,7646,5747,INTERNATIONAL,Other,4G,1
0,42.55902,9561,3,ON-NET,Smartphone,4G,1
0,0.945756,7636,5745,ON-NET,Smartphone,3G,1
1,9.45756,7636,5745,ON-NET,Smartphone,3G,1
7,2.0,2606,5594,OTA-SHORT,Smartphone,3G,1
0,23.6439,1936,5572,ON-NET,Tablet,3G,1
0,65.257164,4325,5643,ON-NET,Basic & Feature Phone,2G,1
1,8.511804,5389,5675,OFF-NET,Smartphone,3G,1
0,63.365652,14324,165,ON-NET,Basic & Feature Phone,2G,1
0,128.622816,8205,5763,ON-NET,Smartphone,4G,1
1,44.450532,1078,5533,ON-NET,Basic & Feature Phone,2G,1
7,2.0,2606,5594,OTA-SHORT,Smartphone,3G,1
0,13.240584,1941,5572,ON-NET,Tablet,3G,1
0,8.511804,1078,5533,ON-NET,Basic & Feature Phone,2G,1
7,2.0,9561,3,OTA-SHORT,Smartphone,4G,1
0,51.070824,13301,133,ON-NET,Other,4G,1
0,1.891512,8205,5763,ON-NET,Smartphone,4G,1
0,29.318436,7197,5731,ON-NET,Smartphone,3G,1
1,12.294828,4089,5635,ON-NET,Basic & Feature Phone,2G,1
0,9.45756,7636,5745,ON-NET,Smartphone,3G,1
100,3.783024,17091,5797,OTA-SHORT,Other,4G,1
1,20.806632,1943,5572,ON-NET,Tablet,3G,1
7,2.0,2595,5593,OTA-SHORT,Other,4G,1
0,10.403316,6046,5698,ON-NET,Basic & Feature Phone,2G,1
0,60.528384,229,5492,ON-NET,Basic & Feature Phone,2G,1
1,292.238604,932,5529,OFF-NET,Smartphone,4G,1
7,2.0,8206,5763,OTA-SHORT,Smartphone,4G,1
0,147.537936,13301,133,ON-NET,Other,4G,1
0,75.66048,8205,5763,ON-NET,Smartphone,4G,1
1,24.589656,14325,165,ON-NET,Basic & Feature Phone,2G,1
0,0.945756,4089,5635,ON-NET,Basic & Feature Phone,2G,1
7,2.0,16268,232,OTA-SHORT,Smartphone,4G,1
100,4.72878,17091,5797,OTA-SHORT,Other,4G,1
0,547.592724,7267,5737,ON-NET,Smartphone,4G,1
0,26.481168,1939,5572,ON-NET,Tablet,3G,1
7,2.0,13301,133,OTA-SHORT,Other,4G,1
0,17.023608,14067,154,ON-NET,Basic & Feature Phone,2G,1
7,2.0,9561,3,OTA-SHORT,Smartphone,4G,1
1,2.837268,4089,5635,OFF-NET,Basic & Feature Phone,2G,1
7,2.0,14543,172,OTA-SHORT,Smartphone,4G,1
0,13.240584,4089,5635,ON-NET,Basic & Feature Phone,2G,1
0,81.335016,3101,5603,OFF-NET,Basic & Feature Phone,2G,1
0,143.754912,112,5484,ON-NET,Smartphone,4G,1
1,6.620292,1937,5572,ON-NET,Tablet,3G,1
0,24.589656,1940,5572,ON-NET,Tablet,3G,1
0,0.945756,5618,5684,OFF-NET,Other,4G,1
0,127.67706,13301,133,ON-NET,Other,4G,1
0,86.063796,6769,5722,ON-NET,Basic & Feature Phone,2G,1
0,144.700668,4325,5643,ON-NET,Basic & Feature Phone,2G,1
7,2.0,8205,5763,OTA-SHORT,Smartphone,4G,1
1,18.91512,14325,165,ON-NET,Basic & Feature Phone,2G,1
1,14.18634,1955,5573,ON-NET,Basic & Feature Phone,2G,1
7,2.0,13417,139,OTA-SHORT,Smartphone,4G,1
0,459.637416,1955,5573,ON-NET,Basic & Feature Phone,2G,1
1,20.806632,14325,165,ON-NET,Basic & Feature Phone,2G,1
7,2.0,2595,5593,OTA-SHORT,Other,4G,1
0,35.938728,7898,5755,ON-NET,Basic & Feature Phone,2G,1
0,0.945756,3101,5603,ON-NET,Basic & Feature Phone,2G,1
0,155.103984,2595,5593,ON-NET,Other,4G,1
0,109.707696,14324,165,ON-NET,Basic & Feature Phone,2G,1
0,31.209948,2595,5593,ON-NET,Other,4G,1
0,87.955308,6299,5708,ON-NET,Other,4G,1
0,6.620292,14325,165,ON-NET,Basic & Feature Phone,2G,1
1,85.11804,3654,5622,ON-NET,Basic & Feature Phone,2G,1
1,13.240584,1943,5572,ON-NET,Tablet,3G,1
7,2.0,1955,5573,INTERNATIONAL,Basic & Feature Phone,2G,1
7,2.0,9561,3,OTA-SHORT,Smartphone,4G,1
0,22.698144,2606,5594,ON-NET,Smartphone,3G,1
7,2.0,1758,5562,OTA-SHORT,Basic & Feature Phone,3G,1
0,527.731848,779,5517,ON-NET,Smartphone,3G,1
0,84.172284,6299,5708,ON-NET,Other,4G,1
0,473.823756,1463,5544,ON-NET,Smartphone,4G,1
7,2.0,8205,5763,OTA-SHORT,Smartphone,4G,1
7,2.0,13301,133,OTA-SHORT,Other,4G,1
0,62.419896,1936,5572,ON-NET,Tablet,3G,1
1,24.589656,1795,5563,ON-NET,Smartphone,4G,1
0,1.891512,1938,5572,ON-NET,Tablet,3G,1
0,3.783024,13132,122,ON-NET,Smartphone,4G,1
7,2.0,8205,5763,OTA-SHORT,Smartphone,4G,1
0,319.665528,14325,165,ON-NET,Basic & Feature Phone,2G,1
0,5.674536,1937,5572,ON-NET,Tablet,3G,1
0,21.752388,11702,75,ON-NET,Smartphone,4G,1
0,8.511804,6319,5710,ON-NET,Basic & Feature Phone,2G,1
100,5.674536,17091,5797,OTA-SHORT,Other,4G,1
0,30.264192,14325,165,ON-NET,Basic & Feature Phone,2G,1
1,8.511804,5750,5686,ON-NET,Basic & Feature Phone,3G,1
100,5.674536,17091,5797,OTA-SHORT,Other,4G,1
7,2.0,1758,5562,OTA-SHORT,Basic & Feature Phone,3G,1
7,2.0,9563,5,INTERNATIONAL,Basic & Feature Phone,3G,1
1,22.698144,1937,5572,ON-NET,Tablet,3G,1
100,15.132096,17091,5797,OTA-SHORT,Other,4G,1
7,2.0,1758,5562,OTA-SHORT,Basic & Feature Phone,3G,1
0,28.37268,4089,5635,ON-NET,Basic & Feature Phone,2G,1
0,40.667508,6299,5708,ON-NET,Other,4G,1
0,1024.253748,13200,127,ON-NET,Smartphone,4G,1
0,16.077852,4526,5647,ON-NET,Basic & Feature Phone,2G,1
100,25.535412,17091,5797,OTA-SHORT,Other,4G,1
0,14.18634,779,5517,ON-NET,Smartphone,3G,1
1,16.077852,1943,5572,ON-NET,Tablet,3G,1
0,7.566048,2595,5593,ON-NET,Other,4G,1
7,2.0,779,5517,OTA-SHORT,Smartphone,3G,1
0,11.349072,2595,5593,ON-NET,Other,4G,1
0,6.620292,8206,5763,ON-NET,Smartphone,4G,1
0,13.240584,13132,122,OFF-NET,Smartphone,4G,1
1,22.698144,4060,5633,OFF-NET,Smartphone,4G,1
100,22.698144,17091,5797,OTA-SHORT,Other,4G,1
1,22.698144,1937,5572,ON-NET,Tablet,3G,1
1,14.18634,1941,5572,ON-NET,Tablet,3G,1
7,2.0,12273,96,OTA-SHORT,Smartphone,4G,1
0,83.226528,1939,5572,ON-NET,Tablet,3G,1
0,4.72878,8206,5763,ON-NET,Smartphone,4G,1
7,2.0,2595,5593,OTA-SHORT,Other,4G,1
1,11.349072,1941,5572,ON-NET,Tablet,3G,1
0,41.613264,8205,5763,ON-NET,Smartphone,4G,1
0,26.481168,1795,5563,ON-NET,Smartphone,4G,1
1,5.674536,1938,5572,ON-NET,Tablet,3G,1
7,2.0,2606,5594,OTA-SHORT,Smartphone,3G,1
7,2.0,8206,5763,OTA-SHORT,Smartphone,4G,1
7,2.0,1875,5570,OTA-SHORT,Other,4G,1
0,0.945756,1875,5570,ON-NET,Other,4G,1
100,2.837268,17091,5797,OTA-SHORT,Other,4G,1
100,4.72878,17091,5797,OTA-SHORT,Other,4G,1
1,52.01658,3654,5622,ON-NET,Basic & Feature Phone,2G,1
0,144.700668,1937,5572,ON-NET,Tablet,3G,1
0,75.66048,5750,5686,ON-NET,Basic & Feature Phone,3G,1
0,100.250136,6299,5708,ON-NET,Other,2G,1
0,2.837268,2606,5594,ON-NET,Smartphone,3G,1
0,362.224548,1937,5572,ON-NET,Tablet,3G,1
7,2.0,13301,133,OTA-SHORT,Other,4G,1
7,2.0,5368,5674,OFF-NET,Basic & Feature Phone,2G,1
1,30.264192,14760,178,ON-NET,Smartphone,4G,1
1,23.6439,5368,5674,ON-NET,Basic & Feature Phone,2G,1
7,2.0,8205,5763,OTA-SHORT,Smartphone,4G,1
0,12.294828,6068,5699,ON-NET,Other,3G,1
1,12.294828,1938,5572,ON-NET,Tablet,3G,1
0,0.945756,1936,5572,ON-NET,Tablet,3G,1
7,2.0,6299,5708,OTA-SHORT,Other,4G,1
1,21.752388,1936,5572,ON-NET,Tablet,3G,1
1,8.511804,7604,5743,ON-NET,Basic & Feature Phone,2G,1
7,2.0,1875,5570,OTA-SHORT,Other,4G,1
0,268.594704,1941,5572,ON-NET,Tablet,3G,1
1,198.60876,11452,67,ON-NET,Smartphone,4G,1
7,2.0,6299,5708,OTA-SHORT,Other,4G,1
0,17.969364,14543,172,ON-NET,Smartphone,4G,1
1,16.077852,4089,5635,ON-NET,Basic & Feature Phone,2G,1
0,213.740856,87,5482,ON-NET,Smartphone,4G,1
7,2.0,9600,7,OTA-SHORT,Smartphone,4G,1
7,2.0,11517,70,INTERNATIONAL,Smartphone,4G,1
0,113.49072,14543,172,ON-NET,Smartphone,4G,1
7,2.0,150,5485,ON-NET,Smartphone,4G,1
7,2.0,6046,5698,OTA-SHORT,Basic & Feature Phone,2G,1
7,2.0,87,5482,OTA-SHORT,Smartphone,4G,1
0,27.426924,8377,5772,ON-NET,Basic & Feature Phone,2G,1
0,209.957832,87,5482,ON-NET,Smartphone,4G,1
6,2.0,15924,215,ON-NET,Smartphone,4G,1
6,2.0,16317,233,ON-NET,Smartphone,4G,1
6,2.0,15541,206,ON-NET,Smartphone,4G,1
6,2.0,16317,233,ON-NET,Smartphone,4G,1
6,2.0,15924,215,ON-NET,Smartphone,4G,1
6,2.0,16317,233,ON-NET,Smartphone,4G,1
